Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
0.0,5.056614485506817,106395297,6,45909982.756729886,0.0,106395297,59.77777777777778
0.0,4.800704600785887,109358947,4,63133850.390534975,0.0,109358947,75.0
1983.0,94.6913985443968,240624024,3,14829087.740333335,1144.885583803028,21026197,331.8333333333333
0.0,69.41453325843322,51286090,14,6049410.968009184,0.0,51286090,222.5
0.0,5.047207327057441,105404824,6,45466894.29071794,0.0,105404824,59.11111111111112
0.0,45.02751497223322,115484943,19,8808621.075299032,0.0,115484943,247.6190476190476
0.0,4.864151123483895,109988359,4,63497016.6962661,0.0,109988359,76.42857142857143
0.0,3.2517525709775605,109171898,4,63025878.96120347,0.0,109171898,50.71428571428572
1983.0,94.9804340305897,240991533,3,14845753.540059123,683.0951007485463,21004326,285.0
0.0,3.3133482297320427,109255042,4,63073892.56479583,0.0,109255042,51.71428571428572
1983.0,23.05388154478987,109005505,6,47785250.41292041,809.5563599898404,109005505,209.41666666666663
0.0,13500000.0,167774125,1,0.0,0.0,26,175.5
0.0,4.865073795867309,109556406,4,63247840.40742087,0.0,109556406,76.14285714285714
0.0,4.919268698511146,106519898,6,45965261.32110824,0.0,106519898,58.22222222222222
0.0,67.9843471769643,52364995,14,6336267.494578526,0.0,52364995,222.5
0.0,48.405561483245215,107673578,18,10481406.418282932,0.0,107673578,248.1904761904762
0.0,4.857687173294335,109722998,4,63343991.16842421,0.0,109722998,76.14285714285714
0.0,4.999606114681764,105208288,6,45379203.92667568,0.0,105208288,58.44444444444444
1983.0,94.2508447078646,237791825,3,14705062.62512678,991.5,21198749,285.42857142857144
0.0,4.8328628252616985,109665848,4,63311050.15822014,0.0,109665848,75.71428571428571
0.0,62.32980068799634,83427188,18,6238578.386139866,0.0,83427188,260.0
1983.0,95.05816541072792,240870551,3,14842670.55449315,1144.885583803028,21008190,332.8333333333333
1983.0,94.8547728259096,240520955,3,14824509.223925157,1144.885583803028,21032152,332.5
0.0,4.782555304023858,109983046,4,63494144.95986773,0.0,109983046,75.14285714285714
12777.0,301.68862206553183,57658787,24,5098249.655412816,1532.2558993280595,57658787,470.1351351351352
1964.0,203045.6852791878,11426,6,1940.781852759346,982.0,11426,232.0
1983.0,22.57887318962991,111077288,6,48728370.39651604,809.5563599898404,111077288,209.0
0.0,4.80300532776095,109931171,4,63464056.6370548,0.0,109931171,75.42857142857143
0.0,4.875068386762891,107690797,6,46488663.10719501,0.0,107690797,58.333333333333336
0.0,4.976951301614286,105285338,6,45413190.51132036,0.0,105285338,58.22222222222222
0.0,3.282546982183137,109670936,4,63313985.40648448,0.0,109670936,51.42857142857143
0.0,3.2923476073700493,109951938,4,63476025.40038622,0.0,109951938,51.71428571428572
0.0,3.313354959105213,109556629,4,63247965.69230299,0.0,109556629,51.85714285714285
0.0,68.01555393443327,52340969,14,6335470.592629715,0.0,52340969,222.5
0.0,68.04627299476617,52317340,14,6294711.604894714,0.0,52317340,222.5
0.0,4.908118088322944,108188106,7,40761623.33344601,0.0,108188106,53.1
0.0,68.03639993263633,52324932,14,6320483.51118627,0.0,52324932,222.5
0.0,47.78708454455909,119697614,18,12927898.51761162,0.0,119697614,272.3809523809524
1983.0,95.17505309578274,240793440,3,14838360.031555038,1144.885583803028,21013910,333.3333333333333
0.0,4.86038699450652,108633325,6,46910036.11198933,0.0,108633325,58.66666666666666
0.0,3.27881191303119,109795868,4,63386068.16566261,0.0,109795868,51.42857142857143
1964.0,126812.87584011318,16962,6,2466.9626669246536,630.7734934189926,16962,195.54545454545453
0.0,4.84742630046402,109748961,4,63359018.14964162,0.0,109748961,76.0
1983.0,22.616078577591743,110982989,6,48681005.21482816,809.5563599898404,110982989,209.16666666666663
0.0,4.834268084912375,109427113,4,63172883.600315645,0.0,109427113,75.57142857142857
0.0,4.921723568613925,107482672,6,46396361.98942719,0.0,107482672,58.77777777777778
0.0,30.391327039113445,115493476,19,8821520.173026705,0.0,115493476,167.14285714285714
0.0,4.795236855609564,109483643,4,63205821.72191135,0.0,109483643,75.0
0.0,4.89673093598407,108643911,6,46911755.61700704,0.0,108643911,59.11111111111112
0.0,4814814.814814815,135843734,1,0.0,0.0,108,260.0
0.0,47.93860987690835,108701525,18,10695572.216493336,0.0,108701525,248.14285714285717
0.0,4.829621899270186,109946495,4,63472986.51707058,0.0,109946495,75.85714285714286
0.0,62.33041930631997,83426360,18,6267631.951205449,0.0,83426360,260.0
0.0,3.3157115967600923,108875573,4,62854795.64459864,0.0,108875573,51.57142857142857
0.0,6157894.736842105,135726204,1,0.0,0.0,57,175.5
0.0,3.2941625468647096,109587792,4,63265973.247001246,0.0,109587792,51.57142857142857
1983.0,94.41080482567612,238808439,3,14715675.590805609,991.5,21184016,285.7142857142857
1983.0,95.03489297896196,240497109,3,14830339.319336038,683.0951007485463,21023857,285.42857142857144
1964.0,105.49995078324164,52360214,15,6182872.712090123,982.0,52360214,290.7368421052632
0.0,36.5500276491824,105636035,15,14225838.808576372,0.0,105636035,214.5
0.0,3.33905754524455,109312282,4,63106923.35203812,0.0,109312282,52.142857142857146
0.0,4.767083571778486,109920456,4,63457986.95686214,0.0,109920456,74.85714285714286
0.0,4.950587184307011,107462000,6,46387650.877379656,0.0,107462000,59.11111111111112
0.0,3.267420672037043,109260495,4,63076800.96543083,0.0,109260495,51.0
0.0,67.96350062199012,52381057,14,6321737.895236635,0.0,52381057,222.5
0.0,3.283924066172391,109015919,4,62935812.319346495,0.0,109015919,51.142857142857146
0.0,29.06966400513097,107637983,10,34283951.80473141,0.0,107637983,240.69230769230768
0.0,4.82940956990833,108708941,6,46945264.67098217,0.0,108708941,58.333333333333336
0.0,3.326323795090662,108828852,4,62827772.47760485,0.0,108828852,51.71428571428572
0.0,5.096129805429764,105374082,6,45452433.44028686,0.0,105374082,59.66666666666666
0.0,4.997756536817056,107648301,5,53156066.966560245,0.0,107648301,67.25
0.0,3.2911271869265897,109385016,4,63148896.13869973,0.0,109385016,51.42857142857143
1983.0,95.05038669522936,240576684,3,14833002.990580767,1144.885583803028,21020430,333.0
0.0,3.2899570066768806,109119967,4,62995855.88262276,0.0,109119967,51.285714285714285
0.0,67.98449388275142,52364882,14,6311130.2056091465,0.0,52364882,222.5
1983.0,94.56014816990458,240491943,3,14822868.029086022,1144.885583803028,21034231,331.5
1983.0,22.556198166352527,111410619,6,48975338.78638485,886.8245598764166,111410619,228.45454545454547
0.0,55.17950370068769,103661679,15,13918371.651361965,0.0,103661679,317.77777777777777
0.0,3.302067202604744,108719774,4,62764839.85339193,0.0,108719774,51.285714285714285
0.0,3.2824788552896007,109977860,4,63491141.58557472,0.0,109977860,51.57142857142857
1983.0,22.62769759177522,111014388,6,48689170.41763251,550.9345739395058,111014388,193.23076923076923
0.0,3.3871802167494054,109530635,4,63232930.91483965,0.0,109530635,53.0
0.0,4.851339722085715,109660430,4,63307903.02324348,0.0,109660430,76.0
0.0,5.000502232605639,105389414,6,45459628.31895952,0.0,105389414,58.55555555555556
0.0,4.985770423070278,106302528,6,45869221.08976116,0.0,106302528,58.888888888888886
0.0,4.878474053588619,109255475,7,41195249.1661565,0.0,109255475,53.3
0.0,4.95575550488049,108157071,7,40748417.858601145,0.0,108157071,53.6
1983.0,94.92446863838848,240899926,3,14844150.528986176,1144.885583803028,21006175,332.3333333333333
0.0,4.846358347311488,109566805,4,63253822.043832526,0.0,109566805,75.85714285714286
0.0,62.33133156661567,83425139,18,6267642.845207807,0.0,83425139,260.0
0.0,35.868867100737866,107642095,16,13782850.958589723,0.0,107642095,203.21052631578948
0.0,4.847435222479372,109748759,4,63358905.27861803,0.0,109748759,76.0
0.0,32.229057260592235,119798726,18,12936278.579448303,0.0,119798726,183.8571428571429
0.0,47.32209454676125,31613140,11,2089555.0251879625,0.0,31613140,115.07692307692308
0.0,4.813478221280782,109484239,4,63206037.35896609,0.0,109484239,75.28571428571429
0.0,5.011210760526448,105563311,5,52118029.89636288,0.0,105563311,66.125
0.0,3.3153999725926937,109489052,4,63208940.85701266,0.0,109489052,51.85714285714285
0.0,3.3896751230640385,108859990,4,62845799.66003728,0.0,108859990,52.71428571428572
1983.0,94.6270387015078,240306174,3,14825336.538859144,683.0951007485463,21029930,284.2857142857143
1983.0,94.13566931004608,236844678,3,14738722.322124822,991.5,21150325,284.42857142857144
0.0,4.913307006750754,108277378,7,40797297.64873722,0.0,108277378,53.2
1964.0,367.4005745100505,13097421,12,2020447.32679678,1133.9159286884249,13097421,320.8
0.0,4.875536152263087,107680465,6,46485221.96949281,0.0,107680465,58.333333333333336
1964.0,105.45151095559878,52384266,15,6193212.592437496,982.0,52384266,290.7368421052632
0.0,3.323448469826187,109223899,4,63055887.03169085,0.0,109223899,51.85714285714285
0.0,3.337844130125083,109052426,4,62956870.30495754,0.0,109052426,52.0
0.0,67.99475966679206,52356976,14,6349620.433577039,0.0,52356976,222.5
0.0,4.890567225552184,108167412,7,40751521.9391475,0.0,108167412,52.9
0.0,10196078.43137255,167894095,1,0.0,0.0,51,260.0
0.0,67.99262600871883,52358619,14,6336591.367876468,0.0,52358619,222.5
0.0,3.3160337466633893,109468126,4,63196908.30054448,0.0,109468126,51.85714285714285
0.0,54.62130158761111,104721049,14,14687345.802919809,0.0,104721049,336.47058823529414
0.0,4.995098043634171,106504416,6,45958200.73617954,0.0,106504416,59.11111111111112
0.0,4.828244696823331,109977856,4,63491132.92471305,0.0,109977856,75.85714285714286
0.0,4.824404159233519,109858126,4,63422058.44905965,0.0,109858126,75.71428571428571
0.0,4.940569094198389,107477497,6,46394950.25751375,0.0,107477497,59.0
0.0,3.3482940308898197,109010737,4,62932823.37807109,0.0,109010737,52.142857142857146
0.0,3.300897791165382,109364186,4,63136876.28254565,0.0,109364186,51.57142857142857
0.0,5.092915056780539,105244245,6,45395490.94260315,0.0,105244245,59.55555555555556
0.0,3.31900791925292,109972621,4,63488142.53768781,0.0,109972621,52.142857142857146
0.0,4.881098578657788,109811345,4,63395040.76600208,0.0,109811345,76.57142857142857
0.0,4.785169277372227,109505008,4,63217870.73256581,0.0,109505008,74.85714285714286
0.0,4.838553110059287,109743551,4,63355921.53477138,0.0,109743551,75.85714285714286
0.0,4.85408904857382,109598319,4,63272054.76626332,0.0,109598319,76.0
0.0,4.928366799906568,106323255,6,45878140.70118039,0.0,106323255,58.22222222222222
1983.0,22.58253552208536,111103556,6,48737162.14418376,550.9345739395058,111103556,193.0
0.0,4.944340848731423,107597760,6,46448337.37661558,0.0,107597760,59.11111111111112
0.0,45.01982045212522,115504681,19,8820081.00589514,0.0,115504681,247.6190476190476
0.0,5.081925386696526,105275060,6,45409863.08759332,0.0,105275060,59.44444444444444
0.0,4770642.201834862,135691669,1,0.0,0.0,109,260.0
0.0,3.288940613773692,109457738,4,63190830.24473298,0.0,109457738,51.42857142857143
0.0,4.995416164733961,106297450,6,45865347.33385166,0.0,106297450,59.0
0.0,4.893920089867319,109727987,4,63346942.58023206,0.0,109727987,76.71428571428571
1983.0,94.3164277364464,239486852,3,14746320.18448867,991.5,21141598,284.85714285714283
0.0,35.71235686506466,52362828,14,6306907.653591098,0.0,52362828,116.875
0.0,4.888480187804546,108622717,6,46905478.68153697,0.0,108622717,59.0
0.0,4.804830252172233,109889418,4,63440081.30412331,0.0,109889418,75.42857142857143
0.0,3.281105466387696,109109568,4,62989899.93611605,0.0,109109568,51.142857142857146
0.0,68.03633361906682,52324983,14,6307409.132472743,0.0,52324983,222.5
1983.0,22.63067581445273,111088154,6,48753325.803007446,809.5563599898404,111088154,209.5
0.0,4.893664366644415,108303300,7,40806791.9250249,0.0,108303300,53.0
0.0,5.122104181645067,105425423,6,45475558.99673039,0.0,105425423,60.0
0.0,3.330297151099142,108699009,4,62752869.93782262,0.0,108699009,51.71428571428572
0.0,3.360950741325826,108600223,4,62695812.7220852,0.0,108600223,52.142857142857146
0.0,68.05695166298977,52309131,14,6320703.906641219,0.0,52309131,222.5
0.0,3.380336933748316,108569059,4,62677828.54919452,0.0,108569059,52.42857142857143
0.0,54.59969707095343,104762486,14,14697505.051310178,0.0,104762486,336.47058823529414
0.0,67.99451421787256,52357165,14,6350683.639035816,0.0,52357165,222.5
0.0,4.928490528437875,109364114,4,63136840.776551634,0.0,109364114,77.0
0.0,3.291507482161807,109676190,4,63316981.27731212,0.0,109676190,51.57142857142857
1964.0,107.55112265635074,51361621,15,5955487.458785555,630.7734934189926,51361621,276.2
0.0,4.903611510792551,109307191,4,63103814.60577467,0.0,109307191,76.57142857142857
0.0,67.97410011122358,52372889,14,6349169.504653268,0.0,52372889,222.5
0.0,4.917457595085921,109406129,4,63161053.69369249,0.0,109406129,76.85714285714286
0.0,5.021650987723876,107534355,6,46419695.04312424,0.0,107534355,60.0
1983.0,94.6771957223606,240642698,3,14834396.698046489,1144.885583803028,21018789,331.6666666666667
1983.0,22.583831357521124,111097181,6,48749385.96845009,550.9345739395058,111097181,193.0
1964.0,197.369019037021,26184454,13,3942030.623099881,1133.9159286884249,26184454,323.0
0.0,4.884704939763325,109525551,4,63230040.69882052,0.0,109525551,76.42857142857143
0.0,3.255046051036776,109983083,4,63494183.3549384,0.0,109983083,51.142857142857146
1983.0,94.58445475939412,240724994,3,14835001.981451182,1144.885583803028,21018253,331.3333333333333
0.0,30.391356248040744,115493365,19,8821496.086029941,0.0,115493365,167.14285714285714
0.0,35.715384596726224,52358389,14,6308596.968364315,0.0,52358389,116.875
1983.0,22.87423177333527,109992765,7,43574347.18883838,809.5563599898404,109992765,193.53846153846155
0.0,35.7165613149073,52356664,14,6322764.071719562,0.0,52356664,116.875
0.0,4.88099780659819,109608736,4,63278051.1259359,0.0,109608736,76.42857142857143
0.0,68.02617616685338,52332796,14,6320223.976723706,0.0,52332796,222.5
0.0,35.74893610114724,52309249,14,6320520.726017788,0.0,52309249,116.875
0.0,4.959967902163105,106653916,4,61572010.2391517,0.0,106653916,75.57142857142857
0.0,57.844198708904486,55390170,16,5927997.480902335,0.0,55390170,178.0
0.0,3.2768211771306306,108641876,4,62719838.28796877,0.0,108641876,50.85714285714285
0.0,4.979841027494315,107633958,6,46464314.34487554,0.0,107633958,59.55555555555556
0.0,4.86148074178776,109431679,4,63175825.48770234,0.0,109431679,76.0
0.0,4.922631961084227,106447121,6,45933249.5432031,0.0,106447121,58.22222222222222
0.0,4.9110029076206585,107513681,6,46410959.34079856,0.0,107513681,58.66666666666666
0.0,4680000.0,167784371,1,0.0,0.0,75,175.5
0.0,47.066945633828766,104701929,14,14686835.081861202,0.0,104701929,289.88235294117646
0.0,4.855931849807817,109556727,4,63248068.74871422,0.0,109556727,76.0
1983.0,22.59774919755708,111073009,6,48743484.782080345,809.5563599898404,111073009,209.16666666666663
0.0,5.0506416061678285,105333152,6,45434745.58764684,0.0,105333152,59.11111111111112
0.0,122.14596274807371,26230912,12,4071565.8757072766,0.0,26230912,228.8571428571429
0.0,4.927787344856981,109379720,4,63145688.9601318,0.0,109379720,77.0
1983.0,94.4139291985359,237672539,3,14738198.355999963,991.5,21151540,285.2857142857143
0.0,4.965391406483849,108349968,7,40826336.4281112,0.0,108349968,53.8
0.0,32.24575147817665,119736704,18,12927203.305309163,0.0,119736704,183.8571428571429
0.0,3.3519704420491374,108891175,4,62863780.94632326,0.0,108891175,52.142857142857146
0.0,46.01179937488563,107102962,14,14824997.963809935,0.0,107102962,289.88235294117646
0.0,4.810287518658268,109348973,4,63128091.03310039,0.0,109348973,75.14285714285714
0.0,5.06366869865453,105259651,6,45402591.85179508,0.0,105259651,59.22222222222222
0.0,4.80801983558638,109400547,4,63157836.11952317,0.0,109400547,75.14285714285714
0.0,4.897151028128588,109655593,4,63305044.26883679,0.0,109655593,76.71428571428571
0.0,3.340235661150601,108974347,4,62911789.35326473,0.0,108974347,52.0
0.0,4.861088580641963,109234792,7,41185099.95853188,0.0,109234792,53.1
0.0,55.230988207228094,103565049,15,13896949.713341689,0.0,103565049,317.77777777777777
0.0,47.74675667842942,119798713,18,12936413.993150888,0.0,119798713,272.3809523809524
0.0,3.2901040396517143,109722974,4,63344048.323959485,0.0,109722974,51.57142857142857
0.0,69.33831613535338,51342464,14,6090357.865504448,0.0,51342464,222.5
0.0,4.90051329270703,108151936,7,40745032.62649683,0.0,108151936,53.0
0.0,4.859662148643015,109884182,4,63437067.824505664,0.0,109884182,76.28571428571429
0.0,4.808938373755299,109795543,4,63385900.44501523,0.0,109795543,75.42857142857143
0.0,3.287209499058472,108906962,4,62872716.593459845,0.0,108906962,51.142857142857146
0.0,3.302974586831411,109598179,4,63272000.20661564,0.0,109598179,51.71428571428572
0.0,3.2829453064767677,109962234,4,63482136.36321567,0.0,109962234,51.57142857142857
0.0,68.02621256341725,52332768,14,6333316.091001664,0.0,52332768,222.5
1983.0,94.7137783360172,238801285,3,14816198.59792587,1144.885583803028,21042345,332.1666666666667
1964.0,197.30612239599728,26192801,13,3942295.6960396343,1133.9159286884249,26192801,323.0
1983.0,94.87388343519548,236471622,3,14787604.613908248,991.5,21080617,285.7142857142857
1983.0,94.91143081049373,239780967,3,14817717.463291856,991.5,21040669,285.2857142857143
0.0,4.875683517315529,109318006,4,63110048.258078,0.0,109318006,76.14285714285714
0.0,3.320931092936587,109005574,4,62929818.557049565,0.0,109005574,51.71428571428572
1983.0,22.588893553318847,111072284,6,48726070.71897363,809.5563599898404,111072284,209.08333333333331
0.0,51.19319157759588,111733608,17,13359113.624953112,0.0,111733608,286.0
0.0,5.031172145874185,105343245,6,45440281.35320487,0.0,105343245,58.888888888888886
1983.0,94.53306582709516,240399466,3,14818278.90607612,991.5,21040257,284.1428571428572
0.0,45.01910446300528,115506518,19,8819994.527458064,0.0,115506518,247.6190476190476
0.0,4.777985663130715,109878940,4,63433932.52575243,0.0,109878940,75.0
0.0,4.847262839221677,109546360,4,63242053.048357,0.0,109546360,75.85714285714286
0.0,5.054233346196815,105456152,6,45490101.40317353,0.0,105456152,59.22222222222222
0.0,3.323763884428463,109213534,4,63049893.26963624,0.0,109213534,51.85714285714285
0.0,3.302695990737239,109910207,4,63452054.97308189,0.0,109910207,51.85714285714285
0.0,3.347085862894236,109348853,4,63127833.243995294,0.0,109348853,52.285714285714285
1964.0,105.59733145373652,52311928,16,5741430.632783409,982.0,52311928,276.2
0.0,53.41352916135904,31508871,12,4067233.41580765,0.0,31508871,120.21428571428572
0.0,3.332717617557962,109520230,4,63226952.452168815,0.0,109520230,52.142857142857146
0.0,4.806199095785232,109650056,4,63301914.74507328,0.0,109650056,75.28571428571429
0.0,5.010098073562772,106385143,6,45904515.01322252,0.0,106385143,59.22222222222222
0.0,4.865640015403958,109338134,4,63121825.62804523,0.0,109338134,76.0
0.0,4.948642927986309,107706296,6,46496085.78154475,0.0,107706296,59.22222222222222
0.0,4.956791794722159,107529229,6,46417949.55344933,0.0,107529229,59.22222222222222
0.0,4.790494944010543,109800763,4,63388919.69779224,0.0,109800763,75.14285714285714
1983.0,95.00052038804316,238811052,3,14816608.012752175,1144.885583803028,21041990,333.1666666666667
0.0,5473684.210526316,167861254,1,0.0,0.0,95,260.0
0.0,55.70176565735489,102689743,14,14357803.56215744,0.0,102689743,336.47058823529414
1983.0,22.579837103630226,111338270,6,48951655.65569969,886.8245598764166,111338270,228.54545454545453
0.0,3.399022099504663,108854838,4,62842806.38913936,0.0,108854838,52.85714285714285
1983.0,95.00628958763892,240705616,3,14833925.764930217,1144.885583803028,21019661,332.8333333333333
0.0,3.343007733712249,108584852,4,62686761.88801911,0.0,108584852,51.85714285714285
0.0,3.3373602007088423,109068239,4,62965813.750358224,0.0,109068239,52.0
0.0,4.903367281748999,108292928,7,40803834.28895616,0.0,108292928,53.1
0.0,4.803230643816741,109717821,4,63341027.627321154,0.0,109717821,75.28571428571429
0.0,36.550609283794174,105634354,15,14225952.179584011,0.0,105634354,214.5
0.0,4.922925754218911,108675212,4,62739104.46576334,0.0,108675212,76.42857142857143
0.0,4.80960180858584,109364563,4,63136964.909432895,0.0,109364563,75.14285714285714
0.0,47.98193080762538,108624224,17,12812190.660289643,0.0,108624224,260.6
1983.0,93.96713093914016,238905855,3,14705460.726244587,991.5,21198902,284.57142857142856
0.0,4.825157185206906,109426487,4,63172678.93125378,0.0,109426487,75.42857142857143
0.0,3.3012900240945062,109957016,4,63479041.76876012,0.0,109957016,51.85714285714285
1983.0,22.566001548998035,111096332,6,48758240.01050397,809.5563599898404,111096332,208.91666666666663
0.0,55.21470077121712,103595599,15,13897912.13633495,0.0,103595599,317.77777777777777
0.0,68.05758788385292,52308642,14,6295760.449362178,0.0,52308642,222.5
1983.0,94.31974118322958,238376938,3,14723688.524850016,991.5,21172662,285.2857142857143
0.0,4.991550039006003,106379781,6,45902906.26930208,0.0,106379781,59.0
1983.0,22.624187908187974,111341013,6,48936791.15578967,809.5563599898404,111341013,209.91666666666663
0.0,4.805052620624543,109468104,4,63196849.6976811,0.0,109468104,75.14285714285714
0.0,4.888815142938303,109842566,4,63413030.41752461,0.0,109842566,76.71428571428571
0.0,3.301480708595337,109041982,4,62950847.96333714,0.0,109041982,51.42857142857143
0.0,3.325980381736787,109140752,4,63007843.6952333,0.0,109140752,51.85714285714285
1983.0,95.01106322515484,240569843,3,14826736.610285891,683.0951007485463,21029130,285.42857142857144
1983.0,22.54964502210619,111442996,6,48977559.35860629,809.5563599898404,111442996,209.41666666666663
1983.0,94.85284126617358,240822005,3,14840165.275167406,1144.885583803028,21011495,332.1666666666667
0.0,4.96813336889227,106478623,6,45947753.62043862,0.0,106478623,58.77777777777778
0.0,5.023132187154399,105511856,5,52091946.74109647,0.0,105511856,66.25
0.0,4.855464060886351,109567282,4,63254002.17477188,0.0,109567282,76.0
1983.0,95.26469769486542,240628622,3,14829489.376985053,683.0951007485463,21025627,286.1428571428572
1983.0,94.82230713568548,240730197,3,14835027.437295305,1144.885583803028,21018261,332.1666666666667
0.0,45.03618254540122,115462717,19,8826269.936512005,0.0,115462717,247.6190476190476
0.0,35.727444686225624,52340715,14,6333888.803813629,0.0,52340715,116.875
0.0,52.15658972934441,109669747,17,13048555.87568441,0.0,109669747,286.0
0.0,33.883075325918576,107752911,10,33525933.253446,0.0,107752911,280.84615384615387
0.0,4.969835513679133,107649438,6,46468632.10773491,0.0,107649438,59.44444444444444
0.0,35.868809786401094,107642267,16,13782807.980586946,0.0,107642267,203.21052631578948
0.0,38.1804753239081,102565512,15,13922099.372127768,0.0,102565512,217.55555555555557
1983.0,95.06317754211136,240330263,3,14826716.104189238,1144.885583803028,21028121,333.1666666666667
1983.0,94.4412879899071,236813752,3,14749663.38535012,991.5,21134824,285.1428571428572
0.0,3.2952960704191003,108943170,4,62893830.58354551,0.0,108943170,51.285714285714285
0.0,4.829659944098965,109738575,4,63353025.53783238,0.0,109738575,75.71428571428571
1983.0,94.9748271481949,240976998,3,14844837.129670706,732.1768911950171,21005566,332.5
0.0,3.2959251339144022,108922377,4,62881823.43000305,0.0,108922377,51.285714285714285
0.0,4.996328928394374,105677590,5,52175346.10562607,0.0,105677590,66.0
1983.0,89.84486515591179,240899184,3,14041706.661812589,991.5,22138160,284.1428571428572
0.0,5.028749058141571,106587144,6,45995942.360502966,0.0,106587144,59.55555555555556
1983.0,95.00815446993136,240860679,3,14842276.696016029,1144.885583803028,21008723,332.6666666666667
0.0,52.1448384513705,109694462,17,13048455.782084044,0.0,109694462,286.0
0.0,4.985950979820119,106499242,6,45956605.09300032,0.0,106499242,59.0
0.0,4.845027188875642,109390511,4,63152073.296479136,0.0,109390511,75.71428571428571
0.0,4.839405730800615,109930853,4,63463970.6148273,0.0,109930853,76.0
0.0,5.066516927573979,105595226,5,52133954.08979368,0.0,105595226,66.875
1983.0,94.34593888118258,237673541,3,14697259.701796386,991.5,21209180,285.85714285714283
0.0,3.293184871653271,108709354,4,62758722.54053887,0.0,108709354,51.142857142857146
0.0,32.24762164394216,119729760,18,12927087.703645395,0.0,119729760,183.8571428571429
0.0,3.329831187930377,109915482,4,63455122.14460613,0.0,109915482,52.285714285714285
1983.0,62.96582669287259,114490675,21,7861178.402193013,991.5,114490675,288.36
0.0,32.22870726064193,119800027,18,12936193.094753014,0.0,119800027,183.8571428571429
0.0,4.984977920670369,105517017,5,52093605.16728332,0.0,105517017,65.75
1983.0,23.232811559943286,107993817,6,47329347.15564118,886.8245598764166,107993817,228.0909090909091
1983.0,94.6621539138089,240915450,3,14840398.620405195,1144.885583803028,21011565,331.5
0.0,29.39698898878812,106643575,9,36386669.41741699,0.0,106643575,261.25
0.0,3.3460580099751764,109083584,4,62974870.06715655,0.0,109083584,52.142857142857146
0.0,3.3811282455603924,108839409,4,62833716.87279983,0.0,108839409,52.57142857142857
0.0,4.788907767948904,109837154,4,63409929.76415704,0.0,109837154,75.14285714285714
1983.0,94.74032277090556,240763579,3,14837179.870337237,1144.885583803028,21015339,331.8333333333333
0.0,51.21982566866699,111675507,17,13349119.6296855,0.0,111675507,286.0
1983.0,94.01976699522923,239911786,3,14714197.737632928,991.5,21187034,284.57142857142856
0.0,4.836997194716347,108745153,6,46958491.45011026,0.0,108745153,58.44444444444444
1983.0,94.2894955833213,237901412,3,14726341.589493029,991.5,21168848,285.1428571428572
0.0,54.08441328812431,105760600,15,14246459.426086072,0.0,105760600,317.77777777777777
0.0,13684210.526315788,135734728,1,0.0,0.0,38,260.0
0.0,48.03254602808968,108593036,17,12802188.716328986,0.0,108593036,260.8
0.0,4.837566651234041,109972645,4,63488117.712758906,0.0,109972645,76.0
0.0,45.026797178801,115486784,19,8808648.888555031,0.0,115486784,247.6190476190476
1983.0,23.11460608930669,108978712,7,43163597.2563412,809.5563599898404,108978712,193.7692307692308
1964.0,1254.1969713284454,3269024,10,409884.7042911716,1133.9159286884249,3269024,315.38461538461536
0.0,48.89856979512746,106649336,18,10268708.378878566,0.0,106649336,248.33333333333331
0.0,3.356605524668045,109634569,4,63292971.30015025,0.0,109634569,52.57142857142857
0.0,4.804140961663767,109697031,4,63328882.489727,0.0,109697031,75.28571428571429
1983.0,94.87019047366331,240579796,3,14827107.134239234,1144.885583803028,21028734,332.5
1983.0,22.594832420776115,111308637,6,48923035.93994799,550.9345739395058,111308637,193.46153846153845
0.0,69.40564476108841,51292658,14,6075702.27754742,0.0,51292658,222.5
1983.0,22.6073881286123,111202585,6,48847873.78627196,809.5563599898404,111202585,209.5
1983.0,94.58804526116512,240889981,3,14843682.424297027,1144.885583803028,21006883,331.1666666666667
1983.0,94.06824178711526,238852162,3,14721396.084665408,991.5,21176116,284.57142857142856
1983.0,22.609259516197792,111281840,6,48908638.14250682,550.9345739395058,111281840,193.53846153846155
0.0,45.017377140435606,115510950,19,8820246.594411725,0.0,115510950,247.6190476190476
1964.0,201.46095838268016,25652613,13,3862040.6320225946,1133.9159286884249,25652613,323.0
0.0,4.827611108198351,109785148,4,63379748.491644025,0.0,109785148,75.71428571428571
1983.0,94.5909315907148,240972447,3,14844353.468632374,1144.885583803028,21006242,331.1666666666667
0.0,4.961408262628029,106622953,5,52644527.52242631,0.0,106622953,66.125
0.0,3.337154970061926,109374603,4,63142882.45804765,0.0,109374603,52.142857142857146
0.0,3.260291447462961,108885971,4,62860754.18739579,0.0,108885971,50.71428571428572
1983.0,94.550533486671,236464233,3,14796461.83344939,991.5,21068099,284.57142857142856
1983.0,22.548688888815143,111492070,6,49027268.51035869,587.8005614151793,111492070,209.5
1983.0,95.1168936686819,240411808,3,14827973.340046188,1144.885583803028,21026759,333.3333333333333
0.0,54.15536993855108,105622028,16,13473491.110848073,0.0,105622028,301.05263157894734
0.0,53.34514301189403,31549264,13,3973410.727338493,0.0,31549264,112.2
1983.0,95.13056146342768,240652686,3,14830888.74130502,1144.885583803028,21023738,333.3333333333333
