Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
11632.0,279.54213540965867,50024659,16,8658850.96215455,2124.411582398423,50024659,608.0
11632.0,1129.243435120148,10630126,9,2464113.398824224,3185.599598191838,10630126,857.4285714285714
11632.0,1155.2312701772155,10360696,9,2398638.68707434,2190.7188470149854,10360696,797.9333333333333
11632.0,221.02739124144733,55214876,11,15765989.952477932,2042.9972379535204,55214876,642.3157894736842
11632.0,1015.7718084720292,11903264,9,2796022.925783386,4437.05632148162,11903264,863.6428571428571
3525.0,578.1607927874974,7989127,7,2115086.803557851,1762.5,7989127,419.9090909090909
11632.0,105.13703621807426,114697926,10,34310943.69260818,3796.1766028466063,114697926,803.9333333333333
3525.0,37.993867087476886,103648307,7,36881263.19423357,990.6447395509654,103648307,328.1666666666667
3525.0,180.8411103272401,22594420,7,4586528.1679263525,990.6447395509654,22594420,340.5
11632.0,1070.5642073745844,11179152,9,2603801.4490521904,3777.823288614755,11179152,854.8571428571429
11632.0,267.8943902566592,44816168,10,11519609.29322071,3185.599598191838,44816168,800.4
3525.0,468.6286380886283,8465125,6,2434566.13762278,1049.4803078984696,8465125,396.7
3525.0,419.2887612450901,9470800,6,2809505.552075222,2035.159698893431,9470800,441.22222222222223
0.0,35.32733485510416,104621535,14,14661962.149499409,0.0,104621535,217.41176470588235
11632.0,106.28093965650068,113689247,11,32019082.17829656,4437.05632148162,113689247,755.1875
11632.0,1125.696844961539,10721359,9,2486666.8255018136,2190.7188470149854,10721359,804.6
3525.0,378.0570006970016,11418913,8,2660410.985380311,1762.5,11418913,359.75
11632.0,320.00275407865144,37762175,10,8919195.410346072,3796.1766028466063,37762175,805.6
3525.0,39.42533454574312,112491119,7,43499907.722236894,1576.4279241373515,112491119,369.5833333333333
11632.0,1418.7014366674732,8449276,9,2003100.1416046503,3185.599598191838,8449276,856.2142857142857
11632.0,1056.3178553095352,11363057,8,2797056.423063922,4437.05632148162,11363057,923.3076923076924
11632.0,267.69567841173927,44815815,10,11449358.337325308,4437.05632148162,44815815,799.8
3525.0,35.7724176395881,112460948,7,43488404.65762687,931.6324919194265,112460948,309.46153846153845
3525.0,348.74932310784914,16014368,9,3713826.529496882,990.6447395509654,16014368,398.9285714285714
3525.0,181.2976196197797,21555716,7,4419742.394392989,1762.5,21555716,355.27272727272725
11632.0,1019.037285044184,11842550,9,2780752.5193156283,3351.290617060836,11842550,862.0
11632.0,112.50451004962224,108671199,10,31940572.814310383,5816.0,108671199,873.2857142857143
11632.0,1075.8998000962015,11265919,8,2769529.234982605,5816.0,11265919,1010.0833333333334
11632.0,1055.6221529399836,11451067,9,2675276.64566302,5816.0,11451067,929.8461538461538
3525.0,536.638576955997,7407220,6,2405940.80678931,2035.159698893431,7407220,441.6666666666667
3525.0,332.1444867148644,11648545,6,3237846.20484536,990.6447395509654,11648545,351.72727272727275
11632.0,826.8135303252153,16018122,11,3383282.713986285,2368.571102303384,16018122,779.0588235294117
11632.0,1122.9558438288664,10676288,8,2609982.726026617,3185.599598191838,10676288,922.2307692307692
3525.0,77.81192234913674,50043745,7,14908717.619360767,1762.5,50043745,354.0
11632.0,2114.1085798920085,5630269,9,1764712.387743756,2544.9189116093003,5630269,793.5333333333333
11632.0,1024.7176143748638,11729085,8,2900361.245183483,5816.0,11729085,1001.5833333333334
11632.0,336.91542014982593,36080272,10,9216435.90748591,4437.05632148162,36080272,810.4
11632.0,266.19197281295607,45061464,10,11455534.400111657,2550.375240364968,45061464,749.6875
3525.0,531.684279692657,7408532,6,2402263.838021398,2035.159698893431,7408532,437.6666666666667
11632.0,1247.0448947484845,201163496,9,2249822.021969829,3185.599598191838,9714967,865.3571428571429
3525.0,278.20977803869147,14492661,7,2683151.478685969,990.6447395509654,14492661,336.0
3525.0,481.5193443388477,8454489,6,2743298.181346169,2035.159698893431,8454489,452.3333333333333
3525.0,110.79846210217852,65930518,15,7667204.961766389,1762.5,65930518,384.4736842105263
11632.0,109.69980412057755,112452343,10,33110452.965203907,3003.40784221302,112452343,771.0
3525.0,59.14039139889771,68058393,7,25392047.6044847,1762.5,68058393,365.9090909090909
3525.0,480.4082758824241,11384067,8,2650569.48189238,1762.5,11384067,455.75
11632.0,113.19856250673986,112854790,9,37902118.867649145,5201.988542855511,112854790,912.5
11632.0,110.61873873281507,112847065,9,35197812.68756835,2435.999843615602,112847065,780.1875
11632.0,1142.7453970710508,10462523,9,2423218.288402367,3185.599598191838,10462523,854.0
11632.0,1026.3797129730665,11742243,9,2753751.099420567,2544.9189116093003,11742243,803.4666666666667
3525.0,56.04275833595319,68162241,7,25434698.188902836,1762.5,68162241,347.27272727272725
11632.0,133.52986006537117,89612915,10,25734712.5638062,3185.599598191838,89612915,797.7333333333333
11632.0,1146.629274294662,11280019,11,2277678.7343967566,1725.0278672697268,11280019,680.7368421052631
3525.0,374.3966783994688,10940268,6,3011144.904177031,1762.5,10940268,409.6
3525.0,341.3999710979446,11244875,6,3106295.2557743927,1762.5,11244875,383.9
11632.0,633.1221121327972,19021607,11,3569793.6017098944,3185.599598191838,19021607,752.6875
3525.0,58.24267255788628,68008555,7,25370787.527365755,1762.5,68008555,360.09090909090907
3525.0,345.283884056114,11300846,6,3124353.037495875,1762.5,11300846,390.2
11632.0,102.26152070926626,117708009,9,37744667.193977766,3185.599598191838,117708009,859.7857142857143
3525.0,231.19525732106007,17599842,6,5503365.074767283,990.6447395509654,17599842,369.9090909090909
11632.0,676.5291857243662,17626734,8,4820401.331138498,4437.05632148162,17626734,917.3076923076924
11632.0,1055.658166043265,11500882,9,2688422.623612789,3351.290617060836,11500882,867.2142857142857
11632.0,183.76065688152744,65503684,9,18534539.723938648,4437.05632148162,65503684,859.7857142857143
11632.0,720.6267301427674,18594925,12,3951855.4025842617,2984.837058646028,18594925,744.4444444444445
11632.0,113.73941326272713,112713787,12,30289128.533667743,1548.0701349929668,112713787,641.0
11632.0,184.2743194164374,65554441,10,20028350.196268324,2124.411582398423,65554441,710.5882352941177
11632.0,1024.5861404449618,11713998,9,2745427.441642441,2544.9189116093003,11713998,800.1333333333333
3525.0,165.8695220722463,23620976,7,5201289.430625397,1762.5,23620976,356.1818181818182
11632.0,953.8055721513892,12580132,9,2616447.019063448,3796.1766028466063,12580132,857.0714285714286
11632.0,966.5979053058364,12457093,10,2508892.6824147995,5816.0,12457093,860.0714285714286
3525.0,354.9908752963008,11403110,5,3335158.3122689994,1762.5,11403110,449.77777777777777
11632.0,1067.634820615688,11310047,10,2234831.3724014754,2190.7188470149854,11310047,754.6875
11680.0,417.559347194932,28771958,12,5649596.892983523,4076.169705332037,28771958,667.4444444444445
3525.0,197.217296515938,20571218,7,4138561.185199207,1762.5,20571218,368.8181818181818
3525.0,317.3688465673779,12553217,7,2870026.524792927,1762.5,12553217,362.1818181818182
11632.0,1015.5500227119812,11711880,9,2745344.2010900667,3351.290617060836,11711880,849.5714285714286
11632.0,128.87206266709143,97592913,13,24560414.51203653,2272.815413702113,97592913,628.85
11632.0,213.335111391645,56451092,11,14467065.770636773,2544.9189116093003,56451092,708.4117647058823
3525.0,47.28106941944491,83987102,7,29149544.71109899,1762.5,83987102,361.0
3525.0,349.0811570823639,11547458,6,3204001.0757587613,990.6447395509654,11547458,366.45454545454544
11632.0,1021.597286196682,11757079,9,2757350.7941855267,2544.9189116093003,11757079,800.7333333333333
11632.0,778.7062567537309,15492363,9,2745703.770615673,4413.497116799783,15492363,861.7142857142857
11632.0,1011.037916563214,11736454,8,2902913.477119996,3777.823288614755,11736454,912.7692307692308
3525.0,47.97417695092941,80668398,7,27691254.838555668,1762.5,80668398,351.8181818181818
11632.0,2393.893686923529,5041995,9,1780921.5547560873,2544.9189116093003,5041995,804.6666666666666
11632.0,2376.792924913915,5045875,9,1782468.2453555348,4437.05632148162,5045875,856.6428571428571
3525.0,765.5066662541657,5042412,6,2252624.998545985,1762.5,5042412,386.0
11632.0,1118.8660328896945,10791283,9,2504310.0800593444,2550.375240364968,10791283,804.9333333333333
11632.0,178.99790798766847,68045488,10,20856097.360177483,2124.411582398423,68045488,716.4705882352941
11632.0,317.3041926582743,38770367,11,8772525.815795979,3351.290617060836,38770367,768.875
11632.0,771.587720155464,15595116,9,3898287.037955957,3185.599598191838,15595116,859.5
11632.0,1069.146884388628,11163106,9,2599198.29440941,2190.7188470149854,11163106,795.6666666666666
11632.0,510.2953734632837,23584380,10,4357137.583545733,2544.9189116093003,23584380,752.1875
11632.0,2393.887588500607,5038666,9,1779899.654503811,2550.375240364968,5038666,804.1333333333333
3525.0,156.73026489489857,24577257,9,4277514.07893782,1762.5,24577257,296.3076923076923
11632.0,801.0015889901554,14984989,9,3707007.893356502,2190.7188470149854,14984989,800.2
3525.0,343.7114289940092,11460195,5,3356030.6172850863,1762.5,11460195,437.6666666666667
11632.0,1753.9949286860265,6797055,9,1800697.5291302644,2544.9189116093003,6797055,794.8
11632.0,1044.3990789554146,11594227,9,2713445.860773131,2190.7188470149854,11594227,807.2666666666667
11632.0,267.4050702511033,44785987,10,10864894.616782803,3351.290617060836,44785987,798.4
11632.0,373.7237495221028,48056887,18,6558244.743227706,1725.027867269727,48056887,690.7692307692307
3525.0,69.969086642512,60097969,9,18080626.63239664,1762.5,60097969,323.46153846153845
3525.0,342.26330973993703,11724891,6,3262664.0913018,1762.5,11724891,401.3
11632.0,209.4126336501156,57083471,12,14624685.162617585,3351.290617060836,57083471,703.1764705882352
11632.0,223.0214883922938,54066539,10,13822381.488282416,3351.290617060836,54066539,803.8666666666667
4154.0,247.17471774435356,18343300,7,3513998.273533137,886.602654330939,18343300,348.7692307692308
11632.0,1095.4829700817288,11565675,11,2345206.945882424,2124.411582398423,11565675,703.8888888888889
11632.0,102.5993395471707,117525123,9,37053242.20253191,2544.9189116093003,117525123,803.8666666666667
11632.0,141.75512452880255,89450029,11,24472914.64840772,2272.815413702113,89450029,704.4444444444445
11632.0,751.7677446940733,18569565,13,3500296.15473294,2443.56554473756,18569565,664.7619047619048
3525.0,37.23622661274005,112471117,7,40186637.713034295,1576.4279241373515,112471117,349.0
11632.0,1139.4180869790025,10521160,9,2437387.546148481,2190.7188470149854,10521160,799.2
11632.0,416.40105552535385,28837583,9,6460154.594554672,2544.9189116093003,28837583,800.5333333333333
3525.0,333.01309295035503,11561107,6,3209002.835826466,990.6447395509654,11561107,350.0
11632.0,875.9841729091999,15561925,12,3124045.849123356,2124.411582398423,15561925,717.4736842105264
3525.0,172.56793563008088,22605590,7,4833550.120277627,1762.5,22605590,354.6363636363636
3525.0,145.97258360602862,59428968,17,6019427.741964436,1576.4279241373515,59428968,394.3181818181818
11632.0,374.9664629271949,32061534,10,6967820.750747359,3185.599598191838,32061534,801.4666666666667
11632.0,758.9073186705972,15976918,10,3478608.8642372703,4437.05632148162,15976918,808.3333333333334
11632.0,331.81710391568225,36185597,10,10253568.778213752,3351.290617060836,36185597,800.4666666666667
11632.0,1117.4012259657527,10769632,8,2634555.720405968,5816.0,10769632,1002.8333333333334
3525.0,331.01718169766434,11700299,6,3254814.511952286,990.6447395509654,11700299,352.09090909090907
11680.0,419.0676364682495,28809192,12,5658486.883064259,3138.4874488623764,28809192,670.7222222222222
11632.0,1103.6515405177993,10937329,9,2541172.1081243725,2544.9189116093003,10937329,804.7333333333333
3525.0,361.3612487530018,10764851,6,2957277.815480852,1762.5,10764851,389.0
11632.0,1040.7496127046522,11722320,8,2898427.710712794,2544.9189116093003,11722320,871.4285714285714
11632.0,953.5509514744653,14086295,14,2098252.84642727,2124.411582398423,14086295,639.6190476190476
11632.0,1638.5028720410046,7401879,9,2221226.323406795,2639.74180555599,7401879,866.2857142857143
11632.0,269.94781209820127,44808661,9,11794985.646227809,5816.0,44808661,930.4615384615385
11632.0,1019.6046863783988,11727094,9,2749268.791203724,5816.0,11727094,919.7692307692308
11632.0,435.9707596873772,27616531,9,5980906.376943116,5816.0,27616531,926.1538461538462
11632.0,182.5890300126081,65507769,9,18540171.036958605,5816.0,65507769,920.0769230769232
11632.0,109.67459912141024,112660544,10,35700823.74476122,2435.999843615602,112660544,726.8235294117648
11632.0,321.2473954264911,37759061,9,9063370.904556695,2550.375240364968,37759061,808.6666666666666
11632.0,113.391752873795,109708155,9,34088580.617749184,3003.40784221302,109708155,829.3333333333334
3525.0,398.8014083691743,11246199,7,2842981.4670624747,1254.7242724997393,11246199,373.75
11632.0,1059.008091527359,11452226,9,2675358.6597811384,2850.644465145849,11452226,808.5333333333333
11632.0,773.4569239277499,15588457,9,3895978.930121504,3185.599598191838,15588457,861.2142857142857
11632.0,681.5084961411568,17499415,9,4509062.104179488,2544.9189116093003,17499415,795.0666666666667
11632.0,1151.5866032624745,10633156,9,2464969.73134618,2380.279871499708,10633156,816.3333333333334
11632.0,1401.6501830032482,8862411,11,1598640.1318502233,2124.411582398423,8862411,690.1111111111111
11632.0,1152.9709498797026,10489423,9,2429717.428865778,2190.7188470149854,10489423,806.2666666666667
11632.0,1034.4814780805048,11848448,9,2782263.884693388,2544.9189116093003,11848448,817.1333333333333
3525.0,39.59748706741375,112810189,7,40318378.86248813,1576.4279241373515,112810189,372.25
11632.0,770.7477161884485,15510912,10,2585983.84986266,3185.599598191838,15510912,797.0
11632.0,678.0543481184709,17769962,12,2245833.452207464,2190.7188470149854,17769962,669.3888888888889
3525.0,416.5643035232848,9467926,6,2811592.54305077,2035.159698893431,9467926,438.22222222222223
11632.0,800.2911549457535,17664821,13,3311590.026457998,2984.837058646028,17664821,744.0526315789474
11632.0,267.3996544706592,44828031,9,12078687.76679149,3351.290617060836,44828031,856.2142857142857
11632.0,112.68926157481005,112486317,9,37773502.74691338,4060.1955946317,112486317,845.0666666666667
11632.0,1042.3191084850232,11546368,8,2848453.148446096,4437.05632148162,11546368,925.7692307692308
11632.0,516.002829810572,23583204,9,4536410.913724669,3340.904787628645,23583204,869.2142857142857
11632.0,999.025777505138,11893587,8,2948958.203606568,4437.05632148162,11893587,914.0
11632.0,246.5907312933648,50050543,10,12508510.254276956,2544.9189116093003,50050543,771.375
11632.0,1541.7520656604995,8424182,12,1604060.4724850052,2124.411582398423,8424182,683.578947368421
11632.0,2384.7490244929386,5044556,8,1904958.7586558952,5816.0,5044556,1002.5
11632.0,1515.535864628922,7860586,9,1912574.8818675797,3351.290617060836,7860586,850.9285714285714
3525.0,330.57136955905554,11755404,6,3272571.3830952104,1762.5,11755404,388.6
11632.0,1041.847322733115,11826109,8,2928313.823173752,3351.290617060836,11826109,947.7692307692308
11632.0,839.7326038239822,14473655,10,2281486.28806111,3351.290617060836,14473655,810.2666666666667
11632.0,1048.746099162792,11459399,10,2268222.1808928964,3351.290617060836,11459399,801.2
11632.0,2366.4022832321566,5042676,8,1904786.0684209585,4437.05632148162,5042676,917.9230769230768
11632.0,1009.7673909639152,11998803,9,2823448.113278005,3351.290617060836,11998803,865.4285714285714
11632.0,1099.5805476262697,12458387,11,2561571.109716502,4056.770472514642,12458387,805.8235294117648
11632.0,119.6655519209863,105026048,12,28173896.032150563,3122.168135553668,105026048,698.2222222222222
11632.0,1025.610624171073,11740323,8,2904163.759758048,2380.279871499708,11740323,860.0714285714286
11632.0,2379.7606363208365,5044625,9,1782118.795670194,2544.9189116093003,5044625,800.3333333333334
11632.0,1105.1171050781008,11383409,10,2404453.8172478373,2443.5655447375607,11383409,698.8888888888889
11632.0,1127.5528726978391,10753376,8,2629964.0693940325,4437.05632148162,10753376,932.6923076923076
11632.0,1044.9425844391974,11637960,10,2594564.6783540105,2544.9189116093003,11637960,760.0625
11680.0,1106.890461790306,10922490,11,2308361.4114809283,2430.604236065788,10922490,671.6666666666666
11632.0,1242.0308180204306,11471535,13,2046850.483550193,2184.364316378261,11471535,749.8947368421053
11632.0,1027.0332806555878,11763981,9,2759329.75664733,3351.290617060836,11763981,863.0
11632.0,1389.1239066283265,9118697,13,1555896.35049759,2850.644465145849,9118697,666.6842105263158
3525.0,36.81630774891024,105469566,8,34837246.70775722,1762.5,105469566,323.5833333333333
11632.0,1079.6542422942696,11179505,9,2603724.204877612,2544.9189116093003,11179505,804.6666666666666
11632.0,831.8248007248966,14482617,9,2544397.794333574,3185.599598191838,14482617,860.5
11632.0,1162.8624497795058,10452655,11,1929032.1864461375,1958.9260420177272,10452655,675.2777777777778
11632.0,198.19561455372596,61091160,10,16101094.37625793,2544.9189116093003,61091160,756.75
3525.0,338.5694471686073,11711039,6,3258301.5833343603,990.6447395509654,11711039,360.45454545454544
11632.0,396.808846884056,30667159,10,6685924.443751429,2190.7188470149854,30667159,760.5625
3525.0,532.8388717874138,7426260,6,2759954.940241597,2035.159698893431,7426260,439.6666666666667
3525.0,86.62328413902074,48058672,7,14078510.41973341,1762.5,48058672,378.45454545454544
3525.0,93.82030158957942,40758769,8,10966108.751183951,990.6447395509654,40758769,294.15384615384613
11632.0,1019.7825123534476,11826051,9,2776159.914201678,4437.05632148162,11826051,861.4285714285714
3525.0,354.456380117464,10782709,6,2962658.235043776,1762.5,10782709,382.2
11632.0,236.1969055630965,50885510,9,13153116.175258052,3185.599598191838,50885510,858.5
11680.0,417.8323356893519,28808206,11,5892866.054199663,3138.4874488623764,28808206,708.0588235294117
11632.0,1059.6381268040664,11364257,8,2796756.3998560137,2544.9189116093003,11364257,860.1428571428571
11632.0,1044.8056395493957,11578230,8,2857594.1893000035,2118.9517624119176,11578230,806.4666666666667
3525.0,47.3042159452834,88448776,7,30879286.316505138,990.6447395509654,88448776,348.6666666666667
3525.0,354.593979888536,11494837,6,3186988.600261507,1762.5,11494837,407.6
3525.0,350.92027662698194,11865943,6,3309740.267025541,1762.5,11865943,416.4
11680.0,418.5008806347007,28774133,10,6148174.579480104,5196.663545006546,28774133,802.8
3525.0,76.72779554846714,54061243,7,16511867.49748038,1762.5,54061243,377.09090909090907
11632.0,1232.4267631265936,9770966,9,2262511.857565376,2544.9189116093003,9770966,802.8
3525.0,65.3455294548823,58458475,7,18261033.488925707,1762.5,58458475,347.27272727272725
11632.0,263.9984865562035,45189653,10,11460835.673844265,3351.290617060836,45189653,795.3333333333334
11632.0,1031.7815348155837,11713720,10,2327399.299926213,4437.05632148162,11713720,805.7333333333333
11632.0,110.82819967028276,112453329,10,35631287.06347362,3525.732302184422,112453329,778.9375
11632.0,1008.4055470975244,11995174,9,2822567.662716634,3351.290617060836,11995174,864.0
3525.0,362.0711716779725,11238122,7,2544343.739688148,1762.5,11238122,369.9090909090909
3525.0,70.2776205470719,55124234,7,18708018.87180399,1762.5,55124234,352.1818181818182
3525.0,365.8402773528251,11373816,7,2577188.141541863,990.6447395509654,11373816,346.75
3525.0,278.2163732782774,18593442,9,4541924.85614684,1762.5,18593442,397.9230769230769
11632.0,424.7398221203652,28801161,9,6451983.887174448,2544.9189116093003,28801161,815.5333333333333
11632.0,262.5144031047664,45826057,10,11850239.82602934,2544.9189116093003,45826057,751.875
11632.0,1044.5066312663405,11437936,9,2365890.2933774665,2550.375240364968,11437936,796.4666666666667
11632.0,1046.1529470709424,11430451,9,2669492.9060553773,2544.9189116093003,11430451,797.2
11632.0,1154.0312446328576,11761380,11,2391657.6729103834,1765.0274515604294,11761380,754.0555555555555
11632.0,1146.7164849897545,10502160,9,2432617.7451359443,2190.7188470149854,10502160,802.8666666666667
11632.0,272.1515369436267,44206989,9,12070631.955967044,3796.1766028466063,44206989,859.3571428571429
11632.0,1025.168783134182,11860486,9,2785906.750404243,4437.05632148162,11860486,868.5
11632.0,1033.693548242657,11724945,8,2899133.8537840014,5816.0,11724945,1010.0
11632.0,2373.3259805753187,5044819,9,1782014.510867962,2550.375240364968,5044819,798.2
3525.0,41.31491544979885,112501743,7,43503858.95072219,1576.4279241373515,112501743,387.3333333333333
11632.0,636.9144211495579,19004123,10,3715672.4314334,2544.9189116093003,19004123,756.5
3525.0,772.0213749704649,5049083,5,2522450.274691571,1762.5,5049083,433.1111111111111
11680.0,425.7383117269969,28468192,11,5868146.266811992,2997.2688012033,28468192,712.9411764705883
11632.0,1047.772657010437,11530173,9,2695957.900591971,2544.9189116093003,11530173,805.4
11632.0,110.67178482596567,112802012,9,35161218.47656135,2435.999843615602,112802012,780.25
3525.0,372.02160986844297,10485950,6,2386954.5602133903,1762.5,10485950,390.1
11632.0,1289.3556271087814,9445028,9,2204854.3552124123,4898.459077437857,9445028,936.7692307692308
3525.0,336.9199871960054,11593257,6,3219060.5552012064,1762.5,11593257,390.6
11632.0,468.4934543924684,25637498,10,5358895.7523398055,3351.290617060836,25637498,800.7333333333333
11632.0,420.2510071064618,28911293,9,6464092.283100741,2544.9189116093003,28911293,810.0
11632.0,122.5878816011817,98598653,10,29002123.73117384,5816.0,98598653,863.3571428571429
11632.0,1264.2464807511387,9701431,10,1915276.745652425,4437.05632148162,9701431,817.6666666666666
11632.0,1009.5414428348836,11910358,9,2797400.333910844,1758.452133201784,11910358,751.5
11632.0,1048.198955264567,11375703,9,2655498.625477194,3351.290617060836,11375703,851.7142857142857
11632.0,112.8735035526573,112488756,10,35642983.14977579,2435.999843615602,112488756,746.8823529411765
11632.0,1004.1708316538976,12462023,11,2562708.5878002443,2984.837058646028,12462023,736.1176470588235
11632.0,1091.1357367488074,11176428,9,2603369.093270981,5816.0,11176428,938.0769230769232
11632.0,1061.7919756357185,11627513,10,2529000.373609277,3122.1681355536684,11627513,771.625
3525.0,344.91451995977366,11895701,6,3320597.3878848515,1762.5,11895701,410.3
11632.0,1012.067556184087,11856916,9,2784652.923025058,1958.9260420177272,11856916,750.0
11632.0,1423.1464692704967,8422183,9,1997920.9134832025,2544.9189116093003,8422183,799.0666666666667
11632.0,102.28529335178696,118716969,10,35645368.85454591,3185.599598191838,118716969,809.5333333333333
3525.0,484.8905393537409,8104922,6,2326522.2073183185,1762.5,8104922,393.0
3525.0,407.6727752152682,9475737,6,2621597.670655873,2035.159698893431,9475737,429.22222222222223
11632.0,1124.8082841163216,10652482,8,2603164.4315972067,5175.197464831656,10652482,921.6923076923076
11632.0,279.1379611158061,47847308,14,10445634.793234533,4056.770472514642,47847308,667.8
3525.0,35.30016685742125,110707692,6,43608367.18096357,990.6447395509654,110707692,355.27272727272725
11632.0,1067.6781430840383,11208434,9,2611024.427312432,3351.290617060836,11208434,854.7857142857143
11632.0,1123.413920373889,11447250,9,2606172.095169671,2124.411582398423,11447250,803.75
11632.0,1072.2452968417283,11191469,9,2607085.355299556,3351.290617060836,11191469,857.1428571428571
11632.0,1070.5990775496534,11180656,9,2604183.857989732,5816.0,11180656,920.7692307692308
3525.0,355.2753508222055,11267317,6,3114097.9955453877,1762.5,11267317,400.3
3525.0,874.8132109696371,4418086,6,1953665.6227745835,2035.159698893431,4418086,429.44444444444446
11632.0,278.9576085389772,42791448,10,10194339.219324946,2190.7188470149854,42791448,746.0625
11632.0,1025.8561285723997,11901279,9,2796234.5346188294,3351.290617060836,11901279,872.0714285714286
11632.0,1015.680188299825,11892523,10,2370048.8206794453,3351.290617060836,11892523,805.2666666666667
3525.0,114.86482992277578,33839775,7,9964719.430798355,1762.5,33839775,353.3636363636364
3525.0,442.9967289961169,11433493,9,2398681.552403078,990.6447395509654,11433493,361.7857142857143
3525.0,595.3486679338929,6594455,6,2187034.772953668,1762.5,6594455,392.6
11632.0,827.6290925586458,14505290,10,2561313.92901668,2190.7188470149854,14505290,750.3125
11632.0,326.27258902649686,36726959,9,9025348.705202213,5816.0,36726959,921.7692307692308
11632.0,109.87111549990956,112468140,10,33122849.94742676,2282.986181465386,112468140,726.8823529411765
3525.0,422.7571891904724,10783968,7,2710716.635082833,1762.5,10783968,414.45454545454544
11632.0,235.9247652487674,50893343,10,12738949.637541968,4437.05632148162,50893343,800.4666666666667
11632.0,1581.2802293025857,7668470,8,1995921.2725069856,2544.9189116093003,7668470,866.1428571428571
11632.0,126.74933404787517,94572489,11,25937722.856831502,3185.599598191838,94572489,749.1875
3525.0,47.15574426482488,89617926,7,31154705.28962945,1762.5,89617926,384.1818181818182
11632.0,1007.0317320921158,12178365,10,2670613.208171112,1765.0274515604294,12178365,721.4117647058823
11632.0,1032.1329989660558,11594436,8,2861738.4877765006,2190.7188470149854,11594436,854.7857142857143
11632.0,273.5234715163252,44153432,10,11432795.70473931,5816.0,44153432,862.6428571428571
11632.0,225.7346504534253,53093311,10,14078754.708201377,5816.0,53093311,856.0714285714286
3525.0,131.7211411858463,29661146,7,7052151.886972505,1762.5,29661146,355.1818181818182
0.0,36.58900650036964,104621589,14,14661947.564790191,0.0,104621589,225.1764705882353
3525.0,41.45815136899775,109700984,7,39053830.95722846,931.6324919194265,109700984,349.84615384615387
11632.0,134.09867496829094,93274598,11,25871642.674976107,1765.0274515604294,93274598,694.8888888888889
11632.0,147.10574747888376,81981841,11,22320859.60380411,3351.290617060836,81981841,753.75
3525.0,314.60811449593893,12701516,7,2902568.317507491,990.6447395509654,12701516,333.0
11632.0,271.53890780513154,44538737,10,11447559.382399574,3185.599598191838,44538737,806.2666666666667
11632.0,1063.7413675682317,11285638,9,2631664.31195094,5816.0,11285638,923.4615384615385
11632.0,110.40417469258152,112667841,9,37836918.47992311,2435.999843615602,112667841,777.4375
11632.0,654.4550591715339,18552840,9,4855874.72670461,4437.05632148162,18552840,867.2857142857143
3525.0,173.75940543321656,59363693,18,5421354.267762616,931.6324919194265,59363693,429.7916666666667
11632.0,274.75445746974924,44443319,9,12070201.449953277,4437.05632148162,44443319,872.2142857142857
11632.0,1028.0813966970445,11729616,9,2749764.876945768,2550.375240364968,11729616,803.9333333333333
3525.0,37.73921035709997,112826950,6,43900630.41039482,931.6324919194265,112826950,354.8333333333333
3525.0,357.3698572188534,11271236,6,3115275.545044884,1762.5,11271236,402.8
11632.0,369.3545535298289,32673213,10,8973754.58190475,2544.9189116093003,32673213,754.25
3525.0,85.61235688943793,44806616,7,13687025.509304402,1762.5,44806616,348.72727272727275
3525.0,316.9357847068589,16523852,9,3873634.380306912,990.6447395509654,16523852,374.07142857142856
3525.0,123.55782826534367,31701755,7,8944895.10398293,1762.5,31701755,356.09090909090907
3525.0,284.26005479248266,18606202,9,4543864.682847214,1762.5,18606202,406.84615384615387
11632.0,1630.2000137263,7430990,8,2363358.2225350435,3357.926344238857,7430990,1009.5
11632.0,247.6698756447683,48088206,10,14231146.377615394,5816.0,48088206,850.7142857142857
3525.0,86.32439023746154,45062583,7,13689585.630642306,1762.5,45062583,353.6363636363636
11632.0,1121.0090577195338,10697505,8,2615627.708641911,3185.599598191838,10697505,922.4615384615385
3525.0,336.5107877432814,12011502,6,2881057.1533596483,1762.5,12011502,404.2
3525.0,37.36278152401047,112678977,7,43575806.95288094,931.6324919194265,112678977,323.84615384615387
11632.0,1129.9105384635236,10694652,8,2614770.1635835897,3796.1766028466063,10694652,929.5384615384615
11632.0,1002.5061820797685,11993941,9,2822702.9996474218,3185.599598191838,11993941,858.8571428571429
11632.0,468.6246984033664,28643390,11,5496086.149828723,4437.05632148162,28643390,838.9375
3525.0,794.7552891172646,196521973,6,2254408.268839187,990.6447395509654,5044320,364.45454545454544
11632.0,696.1981149448752,17066981,9,3115615.898433243,2544.9189116093003,17066981,792.1333333333333
3525.0,383.8620759153821,10816385,6,2972876.605789921,1762.5,10816385,415.2
11632.0,183.54125009858456,65527504,10,20019143.707899183,2566.449019838222,65527504,707.4705882352941
11632.0,1054.6171804680469,11376640,9,2655224.9152514366,2544.9189116093003,11376640,799.8666666666667
3525.0,351.284615261906,11910570,6,3324851.717107697,1762.5,11910570,418.4
11632.0,108.61630684436776,114513192,11,32495628.93671853,2272.815413702113,114513192,691.0
11632.0,906.2440070026246,13374985,11,2132299.5180383315,2544.9189116093003,13374985,713.0
